,species,genus,family,order,class,phylum,kingdom,superkingdom
3779,3053655,1406885,72275,135622,1236,1224,0,2
3780,305785,645516,2169577,2732553,2732506,2732408,2732396,10239
3781,3058190,3044701,3044477,3044426,2732529,2732008,2732005,10239
3782,3058420,599653,2854170,204455,28211,1224,0,2
3783,307486,114248,0,80840,28216,1224,0,2
3784,309805,182899,224027,32069,187857,200783,0,2
3785,309806,212790,224027,32069,187857,200783,0,2
3786,310575,290425,506,80840,28216,1224,0,2
3787,310750,2003394,564644,2732544,2732461,2732406,2732396,10239
3788,310783,1298,183710,118964,188787,1297,0,2
3789,311180,2919626,2854170,204455,28211,1224,0,2
3790,311182,311181,2008793,32003,28216,1224,0,2
3791,311226,311225,2946187,2732541,2732459,2732405,2732396,10239
3792,311229,311227,2946187,2732541,2732459,2732405,2732396,10239
3793,311400,2263,2259,2258,183968,28890,0,2157
3794,312185,194961,12058,464095,2732506,2732408,2732396,10239
3795,313588,216431,49546,200644,117743,976,0,2
3796,313985,115782,213422,3031668,3031651,200940,0,2
3797,31532,1623305,0,0,2731619,2731618,2731360,10239
3798,31535,1623287,0,0,2731619,2731618,2731360,10239
3799,31537,186532,0,0,2731619,2731618,2731360,10239
3800,315953,680194,423358,0,0,0,0,10239
3801,316068,319458,2896860,768507,768503,976,0,2
3802,316277,43773,213468,2914038,3031648,200940,0,2
3803,31713,67753,69973,2732544,2732461,2732406,2732396,10239
3804,31721,143901,1513233,2732543,2732461,2732406,2732396,10239
3805,318829,48558,2528436,639021,147550,4890,4751,2759
3806,31909,32636,3046412,53433,186801,1239,0,2
3807,31998,407,119045,356,28211,1224,0,2
3808,320122,1912144,0,0,2731619,2731618,2731360,10239
3809,32025,209,72293,213849,3031852,29547,0,2
3810,320324,225842,49546,200644,117743,976,0,2
3811,32046,1129,1890426,1890424,3028117,1117,0,2
3812,320497,320496,433,204441,28211,1224,0,2
3813,323118,675844,39729,2732550,2732507,2732408,2732396,10239
3814,323415,323413,1775411,135614,1236,1224,0,2
3815,324900,324902,324901,464095,2732506,2732408,2732396,10239
3816,32625,39742,39741,2732553,2732506,2732408,2732396,10239
3817,326320,326319,49546,200644,117743,976,0,2
3818,328813,239759,171550,171549,200643,976,0,2
3819,329853,2842664,2842319,2842247,2842243,2732407,2732396,10239
3820,33007,2692118,2049,2037,1760,201174,0,2
3821,33010,1912216,31957,85009,1760,201174,0,2
3822,33025,33024,909930,1843488,909932,1239,0,2
3823,33033,543311,1570339,1737405,1737404,1239,0,2
3824,33037,165779,1570339,1737405,1737404,1239,0,2
3825,33038,2316020,186803,186802,186801,1239,0,2
3826,33045,773,772,356,28211,1224,0,2
3827,33070,2881385,2881384,2881383,3028117,1117,0,2
3828,33072,33071,1890422,307595,3028117,1117,0,2
3829,33074,33073,28256,135619,1236,1224,0,2
3830,33075,33973,204434,204433,204432,57723,0,2
3831,33169,33170,4893,4892,4891,4890,4751,2759
3832,331696,556257,335928,356,28211,1224,0,2
3833,332032,2733083,2946167,0,2731619,2731618,2731360,10239
3834,332055,165695,41297,204457,28211,1224,0,2
3835,332158,332157,2896860,768507,768503,976,0,2
3836,332249,332248,332247,2762275,188787,1297,0,2
3837,332410,33986,0,1385,91061,1239,0,2
3838,333919,333918,151340,2732533,2732421,2732415,2732092,10239
3839,333930,325455,151340,2732533,2732421,2732415,2732092,10239
3840,334204,334202,151340,2732533,2732421,2732415,2732092,10239
3841,334205,475861,151340,2732533,2732421,2732415,2732092,10239
3842,334208,333922,151340,2732533,2732421,2732415,2732092,10239
3843,334543,497,468,2887326,1236,1224,0,2
3844,336261,336260,3029089,649776,649775,508458,0,2
3845,336810,336809,0,200644,117743,976,0,2
3846,336959,249589,39733,2732551,2732507,2732408,2732396,10239
3847,336988,46254,33958,186826,91061,1239,0,2
3848,33724,10988,2946187,2732541,2732459,2732405,2732396,10239
3849,33756,95339,11974,464095,2732506,2732408,2732396,10239
3850,33773,154322,39740,2732544,2732461,2732406,2732396,10239
3851,338079,11640,11632,2169561,2732514,2732409,2732397,10239
3852,338192,338191,338190,31932,1643678,651137,0,2157
3853,338473,2843377,0,0,2731619,2731618,2731360,10239
3854,338565,551,1903409,91347,1236,1224,0,2
3855,338584,338583,28056,85008,1760,201174,0,2
3856,338645,338648,68298,186802,186801,1239,0,2
3857,33871,33870,84107,84999,84998,201174,0,2
3858,338781,699182,2946186,2732541,2732459,2732405,2732396,10239
3859,33888,33886,85023,85006,1760,201174,0,2
3860,33903,1883,2062,85011,1760,201174,0,2
3861,33934,150247,186817,1385,91061,1239,0,2
3862,33936,1055323,186817,1385,91061,1239,0,2
3863,33943,1129704,186823,1385,91061,1239,0,2
3864,33952,33951,186806,186802,186801,1239,0,2
3865,33959,1578,33958,186826,91061,1239,0,2
3866,33970,33969,81852,186826,91061,1239,0,2
3867,33996,89583,433,204441,28211,1224,0,2
3868,34,32,31,29,32015,2818505,0,2
3869,34018,1081,41295,204441,28211,1224,0,2
3870,34029,88,2975441,80840,28216,1224,0,2
3871,340345,65496,2070,85010,1760,201174,0,2
3872,34038,34037,1903411,91347,1236,1224,0,2
3873,340435,2843384,0,0,2731619,2731618,2731360,10239
3874,34070,34069,75682,80840,28216,1224,0,2
3875,34073,34072,80864,80840,28216,1224,0,2
3876,34085,34084,2762318,200644,117743,976,0,2
3877,341045,963,75682,80840,28216,1224,0,2
3878,34105,34104,1129771,203491,203490,32066,0,2
3879,341721,699180,2946187,2732541,2732459,2732405,2732396,10239
3880,341938,2169670,10656,2732558,2732529,2732008,2732005,10239
3881,342409,249585,196937,0,2840056,0,0,10239
3882,342564,2732981,2946167,0,2731619,2731618,2731360,10239
3883,342950,2547964,267890,135622,1236,1224,0,2
3884,343403,343334,49546,200644,117743,976,0,2
3885,343874,59734,2762318,200644,117743,976,0,2
3886,344022,2732928,2731643,0,2731619,2731618,2731360,10239
3887,345201,10491,10486,2732555,2732523,2732007,2732005,10239
3888,347328,1299429,2946162,0,2731619,2731618,2731360,10239
3889,347534,347533,84642,135624,1236,1224,0,2
3890,347962,1623308,0,0,2731619,2731618,2731360,10239
3891,349221,213485,213483,213481,3031418,3018035,0,2
3892,351052,133193,72276,135613,1236,1224,0,2
3893,35128,35127,29202,33847,33836,2836,0,2759
3894,351604,2910589,213422,3031668,3031651,200940,0,2
3895,35238,2843372,0,0,2731619,2731618,2731360,10239
3896,352475,323620,82115,356,28211,1224,0,2
3897,35258,325462,151340,2732533,2732421,2732415,2732092,10239
3898,35288,184751,675068,675063,2732461,2732406,2732396,10239
3899,35297,143919,12283,2732546,2732464,2732406,2732396,10239
3900,35343,2732977,2946167,0,2731619,2731618,2731360,10239
3901,35350,129725,675068,675063,2732461,2732406,2732396,10239
3902,353800,353799,1644061,1644060,183963,28890,0,2157
3903,354,352,135621,72274,1236,1224,0,2
3904,354356,354354,563835,1853229,1853228,976,0,2
3905,355243,515417,135620,135619,1236,1224,0,2
3906,355246,1920864,2731691,0,2731619,2731618,2731360,10239
3907,35554,28231,213422,3031668,3031651,200940,0,2
3908,35612,95337,11974,464095,2732506,2732408,2732396,10239
3909,356322,79598,31984,186802,186801,1239,0,2
3910,35701,2831443,31984,186802,186801,1239,0,2
3911,357794,67572,267894,135622,1236,1224,0,2
3912,35786,68335,2138247,2138246,2138243,2138240,0,2
3913,35806,34008,31989,204455,28211,1224,0,2
3914,35841,1276290,186817,1385,91061,1239,0,2
3915,358766,395331,1198451,2191,224756,28890,0,2157
3916,359408,359407,32011,32003,28216,1224,0,2
3917,36035,36034,34365,4892,4891,4890,4751,2759
3918,361111,361106,213465,213462,3024408,200940,0,2
3919,361183,361177,335929,204457,28211,1224,0,2
3920,362787,282132,92713,1963360,204429,204428,0,2
3921,36363,10494,10486,2732555,2732523,2732007,2732005,10239
3922,36403,1232754,675068,675063,2732461,2732406,2732396,10239
3923,36427,10912,2946186,2732541,2732459,2732405,2732396,10239
3924,364317,364316,80864,80840,28216,1224,0,2
3925,364410,364409,433,204441,28211,1224,0,2
3926,36453,185754,185751,0,0,0,0,10239
3927,365150,675076,675064,675063,2732461,2732406,2732396,10239
3928,365349,365348,1843490,909929,909932,1239,0,2
3929,36835,1506577,186803,186802,186801,1239,0,2
3930,36861,919,2008790,32003,28216,1224,0,2
3931,36863,36862,2975441,80840,28216,1224,0,2
3932,36873,1822464,119060,80840,28216,1224,0,2
3933,369960,153135,11632,2169561,2732514,2732409,2732397,10239
3934,370038,2905722,194924,213115,3031449,200940,0,2
3935,370405,96,90627,32003,28216,1224,0,2
3936,370777,490567,32033,135614,1236,1224,0,2
3937,371036,2837503,186817,1385,91061,1239,0,2
3938,37128,186886,675071,2732544,2732461,2732406,2732396,10239
3939,37206,85651,1283207,2732543,2732461,2732406,2732396,10239
3940,37329,1817,85025,85007,1760,201174,0,2
3941,373407,1623288,0,0,2731619,2731618,2731360,10239
3942,373994,373984,1185,1161,3028117,1117,0,2
3943,374422,2733217,0,0,2731619,2731618,2731360,10239
3944,37482,292635,186824,1385,91061,1239,0,2
3945,37487,85076,1046,135613,1236,1224,0,2
3946,375175,2767889,33958,186826,91061,1239,0,2
3947,37554,2842574,0,0,2731619,2731618,2731360,10239
3948,375929,375928,485255,485256,186801,1239,0,2
3949,376489,376488,28256,135619,1236,1224,0,2
3950,376490,2910986,194924,213115,3031449,200940,0,2
3951,37665,181085,10501,2732524,2732523,2732007,2732005,10239
3952,376805,909656,815,171549,200643,976,0,2
3953,376820,2732973,2946167,0,2731619,2731618,2731360,10239
3954,37692,33926,2146,186329,31969,544448,0,2
3955,37727,5094,28568,5042,147545,4890,4751,2759
3956,37734,1350,81852,186826,91061,1239,0,2
3957,377615,76632,186822,1385,91061,1239,0,2
3958,379064,102234,2815910,1118,3028117,1117,0,2
3959,37927,596707,1268,85006,1760,201174,0,2
3960,37931,1742992,1268,85006,1760,201174,0,2
3961,379347,2083206,31989,204455,28211,1224,0,2
3962,379547,379546,0,0,0,2283796,0,2157
3963,37961,1511809,11012,2732549,2732505,2732408,2732396,10239
3964,379893,158851,543,91347,1236,1224,0,2
3965,381046,300275,4893,4892,4891,4890,4751,2759
3966,382,28105,82115,356,28211,1224,0,2
3967,38289,1716,1653,85007,1760,201174,0,2
3968,385025,34067,135616,72273,1236,1224,0,2
3969,386487,1541743,0,0,1236,1224,0,2
3970,386490,459532,186817,1385,91061,1239,0,2
3971,386891,475,468,2887326,1236,1224,0,2
3972,387092,269258,2795691,235899,3031852,29547,0,2
3973,387341,332951,1644061,1644060,183963,28890,0,2157
3974,387343,387342,1644061,1644060,183963,28890,0,2157
3975,38804,10282,10240,2732527,2732525,2732007,2732005,10239
3976,388408,150830,2821832,356,28211,1224,0,2
3977,388413,246875,563798,768507,768503,976,0,2
3978,388452,2843365,0,0,2731619,2731618,2731360,10239
3979,38986,2903105,2146,186329,31969,544448,0,2
3980,390157,586425,12058,464095,2732506,2732408,2732396,10239
3981,390884,390846,563798,768507,768503,976,0,2
3982,39122,59613,85026,85007,1760,201174,0,2
3983,391228,1298630,10811,2732539,2732424,2732416,2732092,10239
3984,391953,391952,2975441,80840,28216,1224,0,2
3985,392593,644355,2975441,80840,28216,1224,0,2
3986,393598,2732974,2946167,0,2731619,2731618,2731360,10239
3987,393662,393661,1706372,1706369,1236,1224,0,2
3988,393765,393764,0,0,1236,1224,0,2
3989,39444,2733297,10240,2732527,2732525,2732007,2732005,10239
3990,39483,1573534,128827,526525,526524,1239,0,2
3991,39485,28050,186803,186802,186801,1239,0,2
3992,39488,2569097,186803,186802,186801,1239,0,2
3993,395631,447792,543,91347,1236,1224,0,2
3994,395922,442430,3056371,415001,414999,74201,0,2
3995,39640,2946836,2946196,0,0,0,0,10239
3996,39669,196136,2206,94695,224756,28890,0,2157
3997,39720,153137,11632,2169561,2732514,2732409,2732397,10239
3998,397260,13687,41297,204457,28211,1224,0,2
3999,39766,202746,2771471,213849,3031852,29547,0,2
4000,39775,39773,403,135618,1236,1224,0,2
4001,397865,397864,2005519,171549,200643,976,0,2
4002,398,379,82115,356,28211,1224,0,2
4003,39804,2842995,2842319,2842247,2842243,2732407,2732396,10239
4004,398743,417127,49546,200644,117743,976,0,2
4005,398839,2843445,0,0,2731619,2731618,2731360,10239
4006,399,1525371,82115,356,28211,1224,0,2
4007,399736,46352,85023,85006,1760,201174,0,2
4008,400092,323449,1853232,768507,768503,976,0,2
4009,40051,10892,2946186,2732541,2732459,2732405,2732396,10239
4010,400567,2843475,0,0,2731619,2731618,2731360,10239
4011,400770,46913,2831106,356,28211,1224,0,2
4012,40091,31983,1570339,1737405,1737404,1239,0,2
4013,400946,582472,3018589,135615,1236,1224,0,2
4014,40137,1033,41294,356,28211,1224,0,2
4015,401471,401469,75682,80840,28216,1224,0,2
4016,401619,401618,543,91347,1236,1224,0,2
4017,405,404,32011,32003,28216,1224,0,2
4018,405212,29330,186823,1385,91061,1239,0,2
4019,40523,1857844,2560065,0,2731619,2731618,2731360,10239
4020,40537,325459,151340,2732533,2732421,2732415,2732092,10239
4021,40542,32067,1129771,203491,203490,32066,0,2
4022,405554,694018,2508209,76804,2732506,2732408,2732396,10239
4023,40559,33196,28983,5178,147548,4890,4751,2759
4024,40567,40566,2070,85010,1760,201174,0,2
4025,40577,626,1903414,91347,1236,1224,0,2
4026,40631,308911,0,0,2731619,2731618,2731360,10239
4027,406340,2732972,2946167,0,2731619,2731618,2731360,10239
4028,406548,1511635,1763524,2691356,203683,203682,0,2
4029,407035,45669,90964,1385,91061,1239,0,2
4030,41,40,39,29,32015,2818505,0,2
4031,410072,33042,186803,186802,186801,1239,0,2
4032,411153,292691,49546,200644,117743,976,0,2
4033,411483,216851,216572,186802,186801,1239,0,2
4034,41202,41201,1903411,91347,1236,1224,0,2
4035,412034,412033,412032,0,1236,1224,0,2
4036,412384,2800373,186817,1385,91061,1239,0,2
4037,412593,412592,0,32069,187857,200783,0,2
4038,412690,518733,85023,85006,1760,201174,0,2
4039,412963,2571159,119060,80840,28216,1224,0,2
4040,412965,2732587,0,0,1236,1224,0,2
4041,413810,332246,2236,2235,183963,28890,0,2157
4042,413882,196013,2975441,80840,28216,1224,0,2
4043,414,413,403,135618,1236,1224,0,2
4044,414970,2843387,0,0,2731619,2731618,2731360,10239
4045,414996,1849,622451,622450,1760,201174,0,2
4046,415229,83618,32033,135614,1236,1224,0,2
4047,416213,416212,1442156,1442155,28216,1224,0,2
4048,41675,41674,118883,2281,183924,28889,0,2157
4049,417280,2843356,0,0,2731619,2731618,2731360,10239
4050,41764,39730,39729,2732550,2732507,2732408,2732396,10239
4051,418699,12960,2008794,206389,28216,1224,0,2
4052,418701,418700,449732,135619,1236,1224,0,2
4053,419479,281472,1217100,1217098,1760,201174,0,2
4054,41977,2891322,2008794,206389,28216,1224,0,2
4055,421,416,403,135618,1236,1224,0,2
4056,421010,12195,39729,2732550,2732507,2732408,2732396,10239
4057,421628,1051,72276,135613,1236,1224,0,2
4058,42253,1234,189779,189778,203693,40117,0,2
4059,42260,1196389,4893,4892,4891,4890,4751,2759
4060,423351,423349,84566,200666,117747,976,0,2
4061,423605,423604,641876,641854,641853,74152,0,2
4062,42374,5475,766764,4892,4891,4890,4751,2759
4063,42422,42417,53434,53433,186801,1239,0,2
4064,42443,2433,2854170,204455,28211,1224,0,2
4065,42475,10992,2946187,2732541,2732459,2732405,2732396,10239
4066,426,425,31993,356,28211,1224,0,2
4067,426114,32012,0,80840,28216,1224,0,2
4068,427923,427922,213121,3024411,3031451,200940,0,2
4069,42838,42837,186814,68295,186801,1239,0,2
4070,428712,428711,3029088,649776,649775,508458,0,2
4071,42882,12174,675068,675063,2732461,2732406,2732396,10239
4072,43,42,39,29,32015,2818505,0,2
4073,430679,245876,69277,356,28211,1224,0,2
4074,43080,2284,118883,2281,183924,28889,0,2157
4075,431317,1230390,39729,2732550,2732507,2732408,2732396,10239
4076,432096,71245,4893,4892,4891,4890,4751,2759
4077,43305,830,186803,186802,186801,1239,0,2
4078,43357,43356,2070,85010,1760,201174,0,2
4079,436,2919364,433,204441,28211,1224,0,2
4080,43669,43668,85020,85006,1760,201174,0,2
4081,43674,43673,85022,85006,1760,201174,0,2
4082,437505,437504,449719,135613,1236,1224,0,2
4083,43767,2979332,85025,85007,1760,201174,0,2
4084,437897,158846,1843491,909929,909932,1239,0,2
4085,438482,2731986,2731643,0,2731619,2731618,2731360,10239
4086,43948,43947,84642,135624,1236,1224,0,2
4087,44001,44000,543371,68295,186801,1239,0,2
4088,44012,44011,267892,135622,1236,1224,0,2
4089,440250,2843476,0,0,2731619,2731618,2731360,10239
4090,441209,119541,31989,204455,28211,1224,0,2
4091,442,441,433,204441,28211,1224,0,2
4092,442302,104394,585893,2732549,2732505,2732408,2732396,10239
4093,443156,2805645,85021,85006,1760,201174,0,2
4094,445710,231454,1775411,135614,1236,1224,0,2
4095,446660,447020,1643826,1643822,84998,201174,0,2
4096,446683,379899,563835,1853229,1853228,976,0,2
4097,446692,434,433,204441,28211,1224,0,2
4098,44689,5782,2058185,2058949,142796,2605435,0,2759
4099,447471,447467,1706371,1706369,1236,1224,0,2
4100,44930,2256,1644061,1644060,183963,28890,0,2157
4101,450,445,444,118969,1236,1224,0,2
4102,450734,1839,85015,85009,1760,201174,0,2
4103,453162,453161,90627,32003,28216,1224,0,2
4104,453230,453229,453228,453227,3031646,200940,0,2
4105,453304,33877,85023,85006,1760,201174,0,2
4106,453816,2862745,213483,213481,3031418,3018035,0,2
4107,454128,190729,1993640,0,0,0,0,10239
4108,454155,577309,171552,171549,200643,976,0,2
4109,454171,1077265,1077264,1077263,1077257,67819,0,2
4110,454601,623276,2831106,356,28211,1224,0,2
4111,45497,2794837,2992719,1737405,1737404,1239,0,2
4112,45656,45654,2931039,213118,3024418,200940,0,2
4113,45663,45662,213117,213115,3031449,200940,0,2
4114,456827,456826,3039865,3039864,3039863,456828,0,2
4115,456999,1322061,5250,36064,155619,5204,4751,2759
4116,457083,111782,119859,1161,3028117,1117,0,2
4117,458033,458032,0,0,1562566,57723,0,2
4118,46014,10473,10472,0,0,0,0,10239
4119,460519,460517,115784,4892,4891,4890,4751,2759
4120,46124,117563,186828,186826,91061,1239,0,2
4121,46125,46123,186827,186826,91061,1239,0,2
4122,46165,1988,2012,85012,1760,201174,0,2
4123,463,461,444,118969,1236,1224,0,2
4125,46448,10813,10811,2732539,2732424,2732416,2732092,10239
4126,464988,77924,589351,589350,3027,0,0,2759
4127,465721,469322,2689614,1775403,1236,1224,0,2
4128,466051,1623293,0,0,2731619,2731618,2731360,10239
4129,466153,466152,1763524,2691356,203683,203682,0,2
4130,46632,46631,46630,2301,183967,2283796,0,2157
4131,467094,682522,2448023,84993,84992,201174,0,2
4132,467976,467975,633392,84993,84992,201174,0,2
4133,471189,644652,1643826,1643822,84998,201174,0,2
4134,471827,471826,186807,186802,186801,1239,0,2
4135,472569,472568,85020,85006,1760,201174,0,2
4136,472834,472825,543,91347,1236,1224,0,2
4137,475088,475087,1198451,2191,224756,28890,0,2157
4138,47671,47670,119060,80840,28216,1224,0,2
4139,47735,476528,712,135625,1236,1224,0,2
4140,477641,88138,85030,1643682,1760,201174,0,2
4141,477680,649460,563835,1853229,1853228,976,0,2
4142,477976,545865,2945021,191393,68337,200930,0,2
4143,47850,1873,28056,85008,1760,201174,0,2
